PUBCHEM_SID,Canonical_Smiles,CDK7,CDK8,CDK9,CHEK1,CLK2,CSF1R,CSNK1A1,DAPK3,DYRK1A,DYRK1B,FGFR1,FLT1,FLT3,FYN,GPRK5,GSK3A,GSK3B,IGF1R,IKBKE,JAK2,JAK3,KDR,LCK,LIMK1,LRRK2,LTK,MAP2K1,MAP2K2,MAP4K2,MAP4K4,MAPK14,MAPK8,MAPK9,MST1R,NEK2,NTRK1,NTRK2,NTRK3,PAK4,PDGFRA,PDGFRB,PIM1,PRKAA1,PRKACA,PRKCN,PRKCQ,PRKX,PTK2,RET,ROCK1,RPS6KA3,STK12,STK6,TAO1,TBK1,TYRO3,CLK4,MET,CDC2L6,ITK,PLK1,PLK4,PIM3,AKT1,AKT2,AKT3,INSR,PLK3,EGFR,ERBB2,FGFR3,KIT,PIM2,PTK6,TYK2,HCK,MAP3K10,ROCK2,SGK,CAMKK2,MAPK10,MARK3,MARK4,MELK,ROS1,SIK2,STK3,BLK,CAMK1,CAMK2D,CAMK2G,CDC42BPA,CDC7,CDK2,CHEK2,CSNK1G1,CSNK1G2,CSNK1G3,HIPK2,IRAK1,IRAK4,MAPK1,MINK,MKNK2,NEK4,PDPK1,PHKG2,PKN2,PRKCD,PRKCG,PRKD2,RPS6KA5,RPS6KB1,SRC,STK17A,STK22B,STK22D,CDC2,CSNK2A1,DYRK3,HIPK4,KIAA1811,MAPKAPK2,PAK1,PRKCI,FRK,MAP4K5,TOPK,FER,SLK,CAMK2B,CSNK1D,DCAMKL1,DYRK4,EPHA2,ERBB4,MAPK12,MAPK13,MAPKAPK3,SRPK1,ZAK,MAPKAPK5,MATK,PRKG1,PRKG2,SRMS,AXL,CHUK,FES,FLT4,LYN,MARK2,PRKCZ,PTK2B,SYK,IKBKB,EEF2K,WEE1,BRAF,BMX,RPS6KA4,STK33,PASK,NLK,ALK,BTK,CAMK1D,CAMK2A,CDK5,ABL1,ACK1,ACVR1
103905100,Cc1n[nH]c2NC3=C(C(c4ccccc4F)c12)C(=O)CC(C)(C)C3,NA,NA,NA,5.1,5.1,5.6,5.2,5.9,5.2,NA,5.3,6.4,5.6,6.1,NA,7.8,7.7,5.7,NA,5.8,5.8,5.1,5.6,5,NA,NA,NA,NA,5.2,5,NA,5.5,5.4,NA,5,5.6,5.3,5.9,5.3,NA,NA,5,5.8,5.1,5,NA,5.8,5.8,5.9,5,5.1,5.2,5.8,5,NA,5.7,5,5.5,NA,5.8,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,5.7,5.8,5.7,5.9,5.8,NA,5.7,NA,NA,5.1,5,NA,NA,5.2,NA,5.8,5.7,NA,5.1,5.8,5.3,5.2,5.2,5,5.9,5.7,5.8,5.2,5.1,5.2,5.5,5.1,NA,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,5.7,5.2,5.7,5.4,5.8,5.8,5.1,5.2,5.2,5.1,5,5.1,5,5.3,5.6,5.1,5.1,5.8,5,5.1,6.5,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,5.7,NA,5.7,5.2,5.8,5.1,5.1,5.8,5.8,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,5.6,6.2,NA,NA
103905101,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3I)c12)N,NA,NA,NA,5.1,5.3,5.6,5.2,NA,5.2,NA,5.3,6.7,6.5,NA,NA,5.1,5.5,NA,NA,NA,NA,5.5,5.6,5,NA,NA,NA,NA,5.2,5,NA,5.5,5.4,NA,5,5.6,5.3,NA,5.3,NA,NA,5,NA,5.1,5,NA,NA,NA,NA,5,5.1,5.2,NA,5,NA,NA,5,5.5,NA,NA,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,NA,NA,NA,NA,NA,5.6,NA,NA,NA,5.1,5,NA,NA,5.5,NA,NA,6.2,NA,5.1,NA,5.2,5.2,5.2,5,NA,5.1,NA,5.2,5.1,5.2,5.5,5.1,5,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,NA,5.2,NA,5.4,NA,NA,5.1,5.2,5.2,5.1,5,5.1,5,5.3,5.6,5.1,5,NA,5.5,5.1,5.1,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,NA,5.7,NA,NA,NA,5.7,NA,NA,5.2,NA,5.1,5.1,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA
103905102,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3Cl)c12)N,NA,NA,NA,5.1,5.3,5.6,5.2,5.9,5.2,NA,5.3,6.4,5.6,6.1,NA,5.1,5.2,5.7,NA,5.8,5.8,5.1,5.6,5.1,NA,NA,NA,NA,5.2,5,NA,5.5,5.4,NA,5,5.6,5.3,NA,5.3,NA,NA,5,5.8,5.1,5,NA,5.8,5.8,5.9,5,5.1,5.2,5.8,5,NA,5.7,5.1,5.5,NA,5.8,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5,NA,NA,5.5,NA,5.8,7.7,NA,5.1,5.8,5.2,5.2,5.2,5,5.9,5.1,5.8,5.2,5.1,5.2,5.5,5.1,5,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,5.7,5.2,5.7,5.4,5.8,5.8,5.2,5.2,5.2,5.1,5,5.1,5,5.3,5.6,5.1,5,5.8,5.7,5.1,5.1,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,5.7,NA,NA,5.2,5.8,5.1,5.1,5.8,5.8,NA,5.4,NA,NA,NA,NA,NA,NA,5.8,NA,5.9,NA,NA,5.4,6.2,NA,NA
103905103,CC(C)(C)c1n[nH]c2OC(=C(C#N)C(c3ccccc3F)c12)N,NA,NA,NA,5.1,5.1,5.6,5.2,5.9,5.2,NA,5.3,NA,5.6,NA,NA,5.1,5.2,5.9,NA,5.8,5.8,5.1,5.6,5,NA,NA,NA,NA,5.2,5,NA,5.5,5.4,NA,5,5.6,5.3,5.9,5.3,NA,NA,5,5.2,5.1,5,NA,5.8,5.8,5.9,5,5.1,5.2,5.4,5,NA,5.7,5,5.5,NA,5.8,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5,NA,NA,5.2,NA,5.8,5.7,NA,5.1,5.8,5.2,5.2,5.2,5.4,5.9,5.1,5.3,5.2,5.1,5.2,5.5,5.1,5,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,5.7,5.2,5.4,5.4,5.8,5.8,5.1,5.2,5.2,5.1,5,5.1,5,5.3,5.6,5.1,5.7,5.8,5,5.1,5.1,5,5.1,5.5,5.4,5.2,5.1,5,7,5.1,5.8,5.7,5.7,5.8,5.8,5.7,5.4,5.7,5.2,5.8,5.1,5.1,5.8,5.8,5.5,5.4,NA,NA,NA,5.8,NA,NA,NA,5.9,5.9,NA,NA,5,NA,NA,NA
103905104,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3F)c12)N,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905105,Cc1cccc(CNC(=O)c2cnn3c(ccnc23)c4ccccc4)c1C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103905106,[O-][N+](=O)c1cnc(NC(=O)NCc2ccccc2)s1,5.8,NA,NA,5.1,5.1,5.6,5.2,5.9,5.2,NA,5.3,NA,5.6,6.1,NA,7.1,6.7,5.7,NA,5.8,5.8,5.1,5.6,5,NA,NA,NA,NA,5.2,5,NA,5.5,5.4,NA,5,5.6,5.3,5.9,5.3,NA,NA,5,5.8,5.1,5,NA,5.8,5.8,5.9,5,5.1,5.2,5.8,5,5.8,5.7,5.1,5.5,NA,5.8,5.1,5.4,5.1,5.1,5.1,5,5.3,5.1,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5,NA,NA,5.2,NA,5.8,5.7,NA,5.1,5.8,5.3,5.2,5.2,5,5.9,5.6,5.8,5.2,5.1,5.2,5.5,5.1,5,5.1,5.1,5,5.2,5.4,5.3,5.1,5.1,5.1,5,5.7,5.2,5.7,5.4,5.8,5.8,5.1,5.2,5.2,5.3,5,5.1,5,5.3,5.6,5.1,5,5.8,5,5.1,5.1,5,5.1,5.5,NA,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,5.7,NA,5.7,5.2,5.8,5.1,5.1,5.8,5.8,NA,NA,NA,NA,NA,NA,NA,5.8,NA,5.9,5.9,NA,NA,5,NA,NA,NA
103905107,Oc1cc(O)cc(\C=C\c2ccc(O)c(O)c2)c1,NA,6.6,NA,NA,6.3,5.6,6.5,NA,7.5,7,6.2,6.3,5.7,NA,6.3,5.5,6,NA,6.4,6.1,6,5.6,5.3,NA,6.3,6.5,5.5,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5.6,NA,5.8,NA,6.1,6.2,6.1,6.4,5.6,5.8,NA,NA,6,6.2,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,7,6.9,6.5,7.2,7.3,6.6,7.3,7.1,6.1,7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,6.2,6.3,6.1,NA,NA,6.2,6.3
103905108,Oc1ccc(\C=C(/C#N)\C(=O)NCc2ccccc2)cc1O,NA,NA,NA,5.1,5.1,NA,5.2,NA,5.2,NA,NA,NA,NA,NA,NA,5.6,5.9,NA,NA,NA,NA,5.1,NA,5,NA,NA,NA,NA,5.7,5.1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5.1,5.9,5.1,5,NA,NA,NA,NA,5,5.1,6.2,NA,5.4,NA,NA,5.2,NA,NA,NA,5.5,6.2,5.1,5.1,5.1,5,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,5,NA,NA,5.2,NA,NA,NA,NA,5.1,NA,5.2,5.2,5.2,5,NA,5.1,NA,NA,5.1,NA,NA,5.5,5,NA,5.5,5.5,NA,NA,NA,5.1,5.1,5.1,5.2,NA,5.2,NA,NA,NA,NA,5.1,5.2,5.2,5.6,5,5.3,5,NA,NA,5.7,5,NA,5.4,5.1,5.1,5,5.1,NA,NA,5.2,5.1,5,NA,5.5,NA,NA,NA,NA,NA,6,NA,NA,5.2,NA,5.9,5.1,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
103905109,O=C1Nc2ccccc2/C/1=C/c3c[nH]c4ccccc34,5.7,5.4,5.8,5.5,5.4,6.2,6.2,5.5,5.7,5.6,5.4,5.4,6.2,5.4,5.5,5.4,5.4,5.6,5.5,5.6,5.3,6.1,5.2,5.8,6.2,6.2,5.5,5.4,6.2,5.6,5.4,5.4,5.4,6,5.5,5.9,6.7,6.3,5.3,5.8,6.4,5.2,5.5,5.9,5.4,5.6,5.5,5.2,6.2,5.9,5.8,7.1,5.8,5.2,5.5,5.6,5.9,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,5.2,5.6,5.4,6,5.9,5.4,5.4
103905110,COc1ccc2[nH]cc(\C=C\3/C(=O)Nc4ccccc34)c2c1,6,6.6,NA,NA,5.4,5.6,5.6,5.3,NA,5.6,5.4,5.4,5.8,5.2,5.4,5.4,5.4,5.6,5.5,5.6,5.3,5.6,5.2,NA,5.6,6,6,5.9,5.6,5.3,5.4,5.3,5.4,5.6,NA,5.7,6.6,6,5.3,5.6,6.2,5.3,5.5,NA,6.1,NA,5.5,5.2,5.6,5.4,5.4,5.9,NA,5.2,5.5,5.5,6.1,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.2,5.6,5.1,5.5,5.9,5.4,5.4
103905111,Oc1ccc(cc1)c2ccc3\C(=C\c4ccc[nH]4)\C(=O)Nc3c2,5.4,5.4,7.1,7.7,5.4,5.9,5.4,8.1,5.7,6.4,5.9,7.7,5.5,5.2,6.3,6.2,6.3,5.6,5.5,8.3,7.7,7.9,6,5.6,8.1,8.4,5.9,5.4,7.5,7.7,5.6,5.3,5.4,7.2,5.5,5.7,6.2,6.1,5.3,6.3,7.4,6.6,6.8,5.9,5.4,6.5,5.7,5.2,8.1,5.4,7.5,7.7,5.8,6.4,5.9,5.7,5.9,5.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,5.2,6.3,5.6,5.5,7.3,5.4,5.5
103905112,Cc1cc(C)c(\C=C\2/C(=O)Nc3ccccc23)[nH]1,NA,NA,NA,5.1,6.4,7.7,5.7,5.9,5.2,NA,5.9,7.7,8.3,6.1,NA,5.1,5.2,6,NA,6.7,6.2,7,6,5,NA,NA,NA,NA,5.8,6.7,NA,5.5,5.4,NA,5,6.6,6.3,7.7,5.3,NA,NA,5,5.1,5.1,5.3,NA,5.8,5.8,7.5,5.3,6.8,7.4,6.3,5,NA,5.7,6.4,5.5,4,6.4,5.1,6.4,5.1,5.1,5.1,5,6.8,5.1,5.7,5.8,6.1,5.9,5.8,5.6,6,NA,NA,5.1,5.7,NA,NA,5.7,NA,5.8,5.7,NA,6.2,7,5.3,6.2,6.1,5,5.9,5.1,7.1,5.2,5.7,5.4,5.5,5.7,6,5.1,5.9,5,5.2,5.7,6,5.9,5.1,5.1,5.3,5.7,6.9,5.7,6.9,5.8,5.8,5.1,5.2,5.2,5.1,5.6,5.1,5,NA,5.8,6.3,5,6.5,5.8,5.2,6.5,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,7.4,5.4,5.7,6.5,6.3,5.8,5.1,6.5,6.1,5.5,5.4,NA,NA,NA,NA,NA,NA,NA,6.7,5.9,NA,NA,5,6.2,NA,NA
103905113,Cc1[nH]c(\C=C\2/C(=O)Nc3ccccc23)c(C)c1CCC(=O)O,NA,NA,NA,5.6,6,7,5.2,5.9,5.4,NA,6,7.4,6.5,6.1,NA,5.1,5.8,6,5.5,6.7,6.5,6.4,5.8,5.8,NA,NA,NA,NA,5.4,6.8,NA,5.5,5.5,NA,5.3,6.6,6.8,7.3,5.3,NA,NA,5,6.1,5.1,5.2,NA,5.8,5.8,7.2,5.7,6.6,7.7,7.8,5,NA,5.7,6.6,5.6,4,6.1,5.1,7.2,5.1,5.1,5.1,5,6.1,5.1,5.7,5.8,6.4,5.9,5.8,5.6,5.7,NA,NA,5.4,5.3,NA,NA,5.8,NA,5.8,6,NA,6.2,6.9,5.6,5.9,5.7,5,5.9,5.1,7.3,5.2,5.2,5.2,5.5,5.1,5.3,5.1,5.4,5,5.3,6.2,5.6,6,5.1,5.1,5.2,5.7,6.8,5.3,7.3,5.8,5.8,5.3,5.4,5.2,5.1,6.3,5.1,5,NA,5.7,5.1,5,7.6,6.1,5.2,5.9,5,5.1,5.5,5.4,5.2,5.1,5,6,5.1,5.8,5.7,5.7,5.8,5.8,6.7,5.7,5.7,6.1,6.5,6.1,5.1,5.8,6.2,5.5,5.4,NA,NA,NA,NA,NA,NA,NA,6.7,6.1,NA,NA,5,6.2,NA,NA
103905114,CC(C)OC1=NNC(=O)/C/1=C/c2c[nH]c3ccccc23,5.8,NA,NA,5.1,5.1,5.6,5.2,5.9,6.2,NA,5.6,6.7,8.2,6.1,NA,5.6,5.2,5.7,NA,5.8,5.8,6.3,6.3,5.6,NA,NA,NA,NA,5.6,5.8,NA,5.5,5.4,NA,5,5.8,5.3,7.6,5.3,NA,NA,5.8,5.8,5.1,5,NA,5.8,5.8,5.9,5,5.1,5.9,6.3,5,5.8,5.7,5.9,5.5,4,5.8,5.1,5.8,5.8,5.1,5.1,5,5.3,5.1,5.7,5.8,5.7,5.9,5.8,5.6,5.7,NA,NA,5.1,5,NA,NA,5.2,NA,5.8,6.6,NA,5.1,6.2,5.3,5.2,5.4,5,5.9,5.1,5.8,5.2,5.1,5.2,6,5.1,6.2,5.1,5.5,5.5,5.2,5.4,5.3,5.1,5.1,5.1,5,5.7,5.2,5.7,5.4,5.8,5.8,5.1,5.4,5.2,5.6,5,5.1,5,5.3,6.4,5.8,5,5.8,5.8,5.2,5.4,5,5.1,5.5,NA,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,6.2,NA,5.7,5.6,6.2,5.1,5.1,5.8,6.2,NA,NA,NA,NA,NA,NA,NA,5.9,NA,6,5.9,NA,NA,5,6.2,NA,NA
103905115,O=C1Nc2ccccc2/C/1=C\c3ccc[nH]3,5.7,5.4,5.8,5.9,5.4,6.2,6.3,5.7,5.7,5.7,6,6,6.7,5.2,5.4,5.4,5.4,5.6,5.8,5.6,5.6,6.9,5.4,5.5,6.6,6,5.9,5.8,5.6,6.7,5.4,5.9,5.9,6.9,5.5,4.8,6.8,6.2,5.3,5.6,6.9,5.2,6,5.9,5.4,5.6,5.5,6.1,6.6,5.4,6.1,7.5,5.8,5.2,5.5,5.6,6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,5.2,5.6,5.4,7,5.6,5.4,5.4
103905116,O=C1Nc2ccccc2/C/1=C/c3ccc[nH]3,5.7,5.4,5.8,NA,5.4,6.5,6.6,5.7,5.7,5.6,6.1,5.9,6.9,5.3,5.4,5.4,5.4,5.6,5.7,5.6,5.4,7,5.4,NA,6.3,6,6.1,5.5,5.6,6.5,5.4,5.9,5.9,6.7,NA,5.7,6.7,6.2,5.3,5.6,6.8,5.2,5.9,5.9,5.8,5.6,5.5,6,6.7,5.4,6.3,7.6,6,5.2,5.5,5.5,6.2,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,5.2,5.6,5.1,6.8,5.4,5.4,5.4
103905117,COc1ccc2NC(=O)\C(=C/c3c[nH]cn3)\c2c1,7,5.5,6.3,5.6,6.2,5.6,5.2,5.9,6,NA,5.9,6.5,7.1,6.1,NA,7,6.8,5.7,NA,6.3,6.3,6,5.8,NA,NA,NA,NA,NA,6.4,7.3,NA,5.5,5.8,NA,5,6.9,6.9,5.9,5.3,NA,NA,5.4,6.9,5.1,NA,NA,NA,5.8,6.7,5.2,5.9,6.6,6.2,5.7,NA,5.7,6.6,5.5,NA,5.8,NA,6,5.3,5.1,5.1,5,5.3,NA,5.7,5.8,6.5,5.9,5.8,NA,5.7,NA,NA,5.7,6,NA,NA,6.2,NA,6.4,6.4,NA,7.5,5.9,5.4,5.8,5.7,5,5.9,7.3,6.1,5.2,5.1,5.2,6,5.8,5.7,6.3,6,5.2,5.2,5.9,6.1,6.1,5.1,5.1,6,5.7,5.3,5.7,7.1,5.8,5.8,6.5,5.2,NA,5.2,6.2,5.1,5,5.3,7.6,6.8,NA,5.8,6.2,5.1,5.5,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,5.7,5.8,5.8,6.2,NA,NA,6.4,5.8,6.3,5.1,5.8,5.8,NA,5.4,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,NA,NA,8.1,6.2,NA,NA
103905118,FC(F)(F)c1ccc(Cl)c(NC(=O)CCC(=O)N\N=C/c2c[nH]c3ccccc23)c1,5.4,5.9,NA,5.5,5.4,NA,5.4,5.3,NA,NA,5.4,5.4,5.5,5.2,5.4,5.4,5.4,NA,5.5,NA,5.3,NA,5.2,5.5,NA,5.6,5.5,5.4,5.6,5.3,5.4,5.3,5.4,5.4,5.5,4.8,5.4,6.6,5.3,NA,NA,5.2,5.5,NA,5.4,NA,5.5,5.2,5.5,5.4,5.4,5.4,NA,5.2,5.5,5.5,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,5.2,NA,5.4,5.5,NA,5.4,5.4
103905119,COc1cccc(c1)[C@@H](C)NC(=O)N2CCC(=CC2)c3c[nH]c4ncccc34,NA,NA,NA,7.4,6.6,5.6,5.2,5.9,6.8,NA,5.5,6.4,5.9,6.1,NA,6.7,6.6,5.7,NA,5.8,5.8,5.7,5.6,NA,NA,NA,NA,NA,7,7.3,NA,5.5,5.4,NA,5,5.6,5.3,6.5,5.3,NA,NA,6,6.7,7.9,5.9,NA,7.4,NA,6.1,8.1,7.2,7.5,7.2,5,NA,5.7,7.1,5.5,NA,5.8,5.1,5.6,5.4,5.7,5.6,6.2,5.3,5.1,5.7,5.8,5.7,5.9,5.8,NA,5.7,NA,NA,NA,7.7,NA,NA,6,NA,5.8,5.7,NA,5.8,5.8,5.3,5.2,5.3,7.1,5.9,6.5,6.3,5.2,5.1,5.2,6.9,6.1,6.1,6.7,NA,6.2,6.1,5.4,5.3,7.6,8,7.4,6.3,5.7,7.4,5.7,5.9,5.8,6,6.1,5.2,NA,6,5.8,5.1,5,5.3,5.6,6,5,5.8,6.2,5.1,5.1,5,5.1,5.5,5.4,5.2,5.1,5,5.1,5.1,5.8,5.7,6.5,6.5,5.8,NA,NA,5.7,7.2,5.8,6.1,5.1,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,5.9,NA,NA,6.2,6.2,NA,NA
